y_tile,x_tile
108057,61578
108057,61579
108057,61580
108057,61581
108057,61582
108057,61583
108057,61584
108057,61585
108057,61586
108057,61587
108057,61588
108057,61589
108057,61590
108057,61591
108057,61607
108057,61611
108057,61612
108057,61613
108057,61614
108057,61615
108057,61616
108057,61617
108058,61490
108058,61491
108058,61547
108058,61548
108058,61549
108058,61550
108058,61551
108058,61552
108058,61553
108058,61554
108058,61555
108058,61556
108058,61557
108058,61558
108058,61559
108058,61560
108058,61561
108058,61562
108058,61563
108058,61564
108058,61565
108058,61566
108058,61567
108058,61568
108058,61569
108058,61570
108058,61571
108058,61572
108058,61573
108058,61574
108058,61575
108058,61576
108058,61577
108058,61578
108058,61579
108058,61580
108058,61581
108058,61582
108058,61583
108058,61584
108058,61585
108058,61586
108058,61587
108058,61588
108058,61589
108058,61590
108058,61591
108058,61592
108058,61607
108058,61608
108058,61610
108058,61611
108058,61612
108058,61613
108058,61614
108058,61615
108058,61616
108059,61491
108059,61492
108059,61547
108059,61548
108059,61549
108059,61550
108059,61551
108059,61552
108059,61553
108059,61554
108059,61555
108059,61556
108059,61557
108059,61558
108059,61559
108059,61560
108059,61561
108059,61562
108059,61563
108059,61564
108059,61565
108059,61566
108059,61567
108059,61568
108059,61569
108059,61570
108059,61571
108059,61572
108059,61573
108059,61574
108059,61575
108059,61576
108059,61577
108059,61578
108059,61579
108059,61580
108059,61581
108059,61582
108059,61583
108059,61584
108059,61585
108059,61586
108059,61587
108059,61588
108059,61589
108059,61590
108059,61591
108059,61592
108059,61593
108059,61608
108059,61609
108059,61610
108059,61611
108059,61612
108059,61613
108059,61614
108059,61615
108060,61491
108060,61492
108060,61547
108060,61548
108060,61549
108060,61550
108060,61551
108060,61552
108060,61553
108060,61554
108060,61555
108060,61556
108060,61557
108060,61558
108060,61559
108060,61560
108060,61561
108060,61562
108060,61563
108060,61564
108060,61565
108060,61566
108060,61567
108060,61568
108060,61569
108060,61570
108060,61571
108060,61572
108060,61573
108060,61574
108060,61575
108060,61576
108060,61577
108060,61578
108060,61579
108060,61580
108060,61581
108060,61582
108060,61583
108060,61584
108060,61585
108060,61586
108060,61587
108060,61588
108060,61589
108060,61590
108060,61591
108060,61592
108060,61593
108060,61594
108060,61608
108060,61609
108060,61611
108060,61612
108060,61613
108060,61614
108060,61773
108061,61232
108061,61492
108061,61493
108061,61547
108061,61548
108061,61549
108061,61550
108061,61551
108061,61552
108061,61553
108061,61554
108061,61555
108061,61556
108061,61557
108061,61558
108061,61559
108061,61560
108061,61561
108061,61562
108061,61563
108061,61564
108061,61565
108061,61566
108061,61567
108061,61568
108061,61569
108061,61570
108061,61571
108061,61572
108061,61573
108061,61574
108061,61575
108061,61576
108061,61577
108061,61578
108061,61579
108061,61580
108061,61581
108061,61582
108061,61583
108061,61584
108061,61585
108061,61586
108061,61587
108061,61588
108061,61589
108061,61590
108061,61591
108061,61592
108061,61593
108061,61594
108061,61595
108061,61609
108061,61610
108061,61611
108061,61612
108061,61613
108061,61614
108061,61772
108061,61773
108062,61232
108062,61233
108062,61493
108062,61494
108062,61547
108062,61548
108062,61549
108062,61550
108062,61551
108062,61552
108062,61553
108062,61554
108062,61555
108062,61556
108062,61557
108062,61558
108062,61559
108062,61560
108062,61561
108062,61562
108062,61563
108062,61564
108062,61565
108062,61566
108062,61567
108062,61568
108062,61569
108062,61570
108062,61571
108062,61572
108062,61573
108062,61574
108062,61575
108062,61576
108062,61577
108062,61578
108062,61579
108062,61580
108062,61581
108062,61582
108062,61583
108062,61584
108062,61585
108062,61586
108062,61587
108062,61588
108062,61589
108062,61590
108062,61591
108062,61592
108062,61593
108062,61594
108062,61595
108062,61596
108062,61610
108062,61611
108062,61612
108062,61613
108062,61614
108062,61615
108062,61771
108062,61772
108062,61773
108062,61774
108063,61232
108063,61233
108063,61494
108063,61495
108063,61547
108063,61548
108063,61549
108063,61550
108063,61551
108063,61552
108063,61553
108063,61554
108063,61555
108063,61556
108063,61557
108063,61558
108063,61559
108063,61560
108063,61561
108063,61562
108063,61563
108063,61564
108063,61565
108063,61566
108063,61567
108063,61568
108063,61569
108063,61570
108063,61571
108063,61572
108063,61573
108063,61574
108063,61575
108063,61576
108063,61577
108063,61578
108063,61579
108063,61580
108063,61581
108063,61582
108063,61583
108063,61584
108063,61585
108063,61586
108063,61587
108063,61588
108063,61589
108063,61590
108063,61591
108063,61592
108063,61593
108063,61594
108063,61595
108063,61596
108063,61597
108063,61609
108063,61610
108063,61611
108063,61612
108063,61613
108063,61614
108063,61615
108063,61770
108063,61771
108063,61772
108063,61773
108063,61774
108064,61232
108064,61233
108064,61234
108064,61495
108064,61496
108064,61547
108064,61548
108064,61549
108064,61550
108064,61551
108064,61552
108064,61553
108064,61554
108064,61555
108064,61556
108064,61557
108064,61558
108064,61559
108064,61560
108064,61561
108064,61562
108064,61563
108064,61564
108064,61565
108064,61566
108064,61567
108064,61568
108064,61569
108064,61570
108064,61571
108064,61572
108064,61573
108064,61574
108064,61575
108064,61576
108064,61577
108064,61578
108064,61579
108064,61581
108064,61582
108064,61583
108064,61584
108064,61585
108064,61586
108064,61587
108064,61588
108064,61589
108064,61590
108064,61591
108064,61592
108064,61593
108064,61594
108064,61595
108064,61596
108064,61597
108064,61598
108064,61603
108064,61604
108064,61608
108064,61609
108064,61610
108064,61611
108064,61612
108064,61613
108064,61614
108064,61615
108064,61769
108064,61770
108064,61771
108064,61772
108064,61773
108064,61774
108065,61232
108065,61233
108065,61234
108065,61496
108065,61497
108065,61547
108065,61548
108065,61549
108065,61550
108065,61551
108065,61552
108065,61553
108065,61554
108065,61555
108065,61556
108065,61557
108065,61558
108065,61559
108065,61560
108065,61561
108065,61562
108065,61563
108065,61564
108065,61565
108065,61566
108065,61567
108065,61568
108065,61569
108065,61570
108065,61571
108065,61572
108065,61573
108065,61574
108065,61575
108065,61576
108065,61577
108065,61578
108065,61579
108065,61580
108065,61582
108065,61583
108065,61584
108065,61585
108065,61586
108065,61587
108065,61588
108065,61589
108065,61590
108065,61591
108065,61592
108065,61593
108065,61594
108065,61595
108065,61596
108065,61597
108065,61598
108065,61599
108065,61600
108065,61603
108065,61604
108065,61605
108065,61607
108065,61608
108065,61609
108065,61610
108065,61611
108065,61612
108065,61768
108065,61769
108065,61770
108065,61771
108065,61772
108065,61773
108065,61774
108065,61775
108066,61232
108066,61233
108066,61234
108066,61235
108066,61497
108066,61498
108066,61547
108066,61548
108066,61549
108066,61550
108066,61551
108066,61552
108066,61553
108066,61554
108066,61555
108066,61556
108066,61557
108066,61558
108066,61559
108066,61560
108066,61561
108066,61562
108066,61563
108066,61564
108066,61565
108066,61566
108066,61567
108066,61568
108066,61569
108066,61570
108066,61571
108066,61572
108066,61573
108066,61574
108066,61575
108066,61576
108066,61577
108066,61578
108066,61579
108066,61580
108066,61581
108066,61582
108066,61583
108066,61584
108066,61585
108066,61586
108066,61587
108066,61588
108066,61589
108066,61590
108066,61591
108066,61592
108066,61593
108066,61594
108066,61595
108066,61596
108066,61597
108066,61598
108066,61599
108066,61600
108066,61601
108066,61604
108066,61605
108066,61606
108066,61607
108066,61608
108066,61611
108066,61767
108066,61768
108066,61769
108066,61770
108066,61771
108066,61772
108066,61773
108066,61774
108066,61775
108067,61232
108067,61233
108067,61234
108067,61235
108067,61236
108067,61497
108067,61498
108067,61499
108067,61547
108067,61548
108067,61549
108067,61550
108067,61551
108067,61552
108067,61553
108067,61554
108067,61555
108067,61556
108067,61557
108067,61558
108067,61559
108067,61560
108067,61561
108067,61562
108067,61563
108067,61564
108067,61565
108067,61566
108067,61567
108067,61568
108067,61569
108067,61570
108067,61571
108067,61572
108067,61573
108067,61574
108067,61575
108067,61576
108067,61577
108067,61578
108067,61579
108067,61580
108067,61581
108067,61582
108067,61583
108067,61584
108067,61585
108067,61586
108067,61587
108067,61588
108067,61589
108067,61590
108067,61591
108067,61592
108067,61593
108067,61594
108067,61595
108067,61596
108067,61597
108067,61598
108067,61599
108067,61600
108067,61601
108067,61602
108067,61605
108067,61606
108067,61766
108067,61767
108067,61768
108067,61769
108067,61770
108067,61771
108067,61772
108067,61773
108067,61774
108067,61775
108068,61232
108068,61234
108068,61235
108068,61236
108068,61498
108068,61499
108068,61500
108068,61547
108068,61548
108068,61549
108068,61550
108068,61551
108068,61552
108068,61553
108068,61554
108068,61555
108068,61556
108068,61557
108068,61558
108068,61559
108068,61560
108068,61561
108068,61562
108068,61563
108068,61564
108068,61565
108068,61566
108068,61567
108068,61568
108068,61569
108068,61570
108068,61571
108068,61572
108068,61573
108068,61574
108068,61575
108068,61576
108068,61577
108068,61578
108068,61579
108068,61580
108068,61581
108068,61582
108068,61583
108068,61584
108068,61585
108068,61586
108068,61587
108068,61588
108068,61589
108068,61590
108068,61591
108068,61592
108068,61593
108068,61594
108068,61595
108068,61596
108068,61597
108068,61598
108068,61599
108068,61600
108068,61601
108068,61602
108068,61603
108068,61765
108068,61766
108068,61767
108068,61768
108068,61769
108068,61770
108068,61771
108068,61772
108068,61773
108068,61774
108068,61775
108068,61776
108069,61232
108069,61234
108069,61235
108069,61236
108069,61237
108069,61499
108069,61500
108069,61501
108069,61547
108069,61548
108069,61549
108069,61550
108069,61551
108069,61552
108069,61553
108069,61554
108069,61555
108069,61556
108069,61557
108069,61558
108069,61559
108069,61560
108069,61561
108069,61562
108069,61563
108069,61564
108069,61565
108069,61566
108069,61567
108069,61568
108069,61569
108069,61570
108069,61571
108069,61572
108069,61573
108069,61574
108069,61575
108069,61576
108069,61577
108069,61578
108069,61579
108069,61580
108069,61581
108069,61582
108069,61583
108069,61584
108069,61585
108069,61586
108069,61587
108069,61588
108069,61589
108069,61590
108069,61591
108069,61592
108069,61593
108069,61594
108069,61595
108069,61596
108069,61597
108069,61598
108069,61599
108069,61600
108069,61601
108069,61602
108069,61603
108069,61604
108069,61764
108069,61765
108069,61766
108069,61767
108069,61768
108069,61769
108069,61770
108069,61771
108069,61772
108069,61773
108069,61774
108069,61775
108069,61776
108070,61232
108070,61234
108070,61235
108070,61236
108070,61237
108070,61500
108070,61501
108070,61502
108070,61547
108070,61548
108070,61549
108070,61550
108070,61551
108070,61552
108070,61553
108070,61554
108070,61555
108070,61556
108070,61557
108070,61558
108070,61559
108070,61560
108070,61561
108070,61562
108070,61563
108070,61564
108070,61565
108070,61566
108070,61567
108070,61568
108070,61569
108070,61570
108070,61571
108070,61572
108070,61573
108070,61574
108070,61575
108070,61576
108070,61577
108070,61578
108070,61579
108070,61580
108070,61581
108070,61582
108070,61583
108070,61584
108070,61585
108070,61586
108070,61587
108070,61588
108070,61589
108070,61590
108070,61591
108070,61592
108070,61593
108070,61594
108070,61595
108070,61596
108070,61597
108070,61598
108070,61599
108070,61600
108070,61601
108070,61602
108070,61603
108070,61604
108070,61605
108070,61763
108070,61764
108070,61765
108070,61766
108070,61767
108070,61768
108070,61769
108070,61770
108070,61771
108070,61772
108070,61773
108070,61774
108070,61775
108070,61776
108070,61777
108071,61232
108071,61234
108071,61235
108071,61236
108071,61237
108071,61238
108071,61499
108071,61500
108071,61501
108071,61502
108071,61503
108071,61547
108071,61548
108071,61549
108071,61550
108071,61551
108071,61552
108071,61553
108071,61554
108071,61555
108071,61556
108071,61557
108071,61558
108071,61559
108071,61560
108071,61561
108071,61562
108071,61563
108071,61564
108071,61565
108071,61566
108071,61567
108071,61568
108071,61569
108071,61570
108071,61571
108071,61572
108071,61573
108071,61574
108071,61575
108071,61576
108071,61577
108071,61578
108071,61579
108071,61580
108071,61581
108071,61582
108071,61583
108071,61584
108071,61585
108071,61586
108071,61587
108071,61588
108071,61589
108071,61590
108071,61591
108071,61592
108071,61593
108071,61594
108071,61595
108071,61596
108071,61597
108071,61598
108071,61599
108071,61600
108071,61601
108071,61602
108071,61603
108071,61604
108071,61605
108071,61606
108071,61761
108071,61762
108071,61763
108071,61764
108071,61765
108071,61766
108071,61767
108071,61768
108071,61769
108071,61770
108071,61771
108071,61772
108071,61773
108071,61774
108071,61775
108071,61776
108071,61777
108071,61778
108072,61232
108072,61235
108072,61236
108072,61237
108072,61238
108072,61239
108072,61498
108072,61499
108072,61500
108072,61501
108072,61502
108072,61503
108072,61504
108072,61547
108072,61548
108072,61549
108072,61550
108072,61551
108072,61552
108072,61553
108072,61554
108072,61555
108072,61556
108072,61557
108072,61558
108072,61559
108072,61560
108072,61561
108072,61562
108072,61563
108072,61564
108072,61565
108072,61566
108072,61567
