y_tile,x_tile,CBG Code
105620,45707,60730083272
105620,45708,60730083272
105620,45709,60730083272
105620,45710,60730083272
105620,45734,60730083281
105620,45735,60730083281
105620,45736,60730083281
105620,45737,60730083281
105620,45738,60730083281
105620,45747,60730215022
105620,45748,60730215022
105620,45749,60730215022
105620,45750,60730215022
105620,45751,60730215022
105620,45752,60730215022
105620,45777,60730083362
105620,45778,60730083362
105620,45779,60730083362
105620,45780,60730083362
105620,45813,60730170395
105621,45705,60730083272
105621,45706,60730083272
105621,45707,60730083272
105621,45708,60730083272
105621,45709,60730083272
105621,45710,60730083272
105621,45745,60730215022
105621,45746,60730215022
105621,45747,60730215022
105621,45748,60730215022
105621,45749,60730215022
105621,45750,60730215022
105621,45751,60730215022
105621,45752,60730215022
105621,45753,60730083663
105621,45754,60730083663
105621,45777,60730083362
105621,45785,60730170363
105621,45786,60730170363
105621,45787,60730170363
105621,45812,60730170395
105621,45813,60730170395
105622,45744,60730215022
105622,45745,60730215022
105622,45746,60730215022
105622,45747,60730215022
105622,45748,60730215022
105622,45749,60730215022
105622,45753,60730083663
105622,45754,60730083663
105622,45755,60730083663
105622,45784,60730170363
105622,45785,60730170363
105622,45786,60730170363
105622,45787,60730170363
105622,45788,60730170363
105622,45804,60730170182
105622,45805,60730170394
105622,45806,60730170394
105622,45807,60730170394
105622,45808,60730170394
105622,45809,60730170395
105622,45810,60730170395
105622,45811,60730170395
105622,45812,60730170395
105622,45813,60730170395
105623,45753,60730083663
105623,45754,60730083663
105623,45755,60730083663
105623,45756,60730083663
105623,45757,60730083663
105623,45774,60730083371
105623,45775,60730083371
105623,45776,60730083371
105623,45777,60730083371
105623,45783,60730170363
105623,45784,60730170363
105623,45785,60730170363
105623,45786,60730170363
105623,45787,60730170363
105623,45788,60730170363
105623,45802,60730170182
105623,45803,60730170182
105623,45804,60730170182
105623,45805,60730170394
105623,45806,60730170394
105623,45807,60730170394
105623,45808,60730170394
105623,45809,60730170395
105623,45810,60730170395
105623,45811,60730170395
105623,45812,60730170395
105623,45813,60730170395
105624,45702,60730083271
105624,45703,60730083271
105624,45704,60730083271
105624,45726,60730215011
105624,45753,60730083663
105624,45754,60730083663
105624,45755,60730083663
105624,45756,60730083663
105624,45757,60730083663
105624,45758,60730083663
105624,45759,60730083663
105624,45773,60730083371
105624,45774,60730083371
105624,45775,60730083371
105624,45776,60730083371
105624,45777,60730083371
105624,45783,60730170363
105624,45784,60730170363
105624,45785,60730170363
105624,45786,60730170363
105624,45787,60730170363
105624,45788,60730170363
105624,45800,60730170182
105624,45801,60730170182
105624,45802,60730170182
105624,45803,60730170182
105624,45804,60730170394
105624,45805,60730170394
105624,45806,60730170394
105624,45807,60730170393
105624,45808,60730170395
105624,45809,60730170395
105624,45810,60730170395
105624,45811,60730170395
105624,45812,60730170395
105624,45813,60730170395
105625,45701,60730083271
105625,45702,60730083271
105625,45703,60730083271
105625,45704,60730083271
105625,45724,60730215012
105625,45725,60730215011
105625,45726,60730215011
105625,45727,60730215011
105625,45728,60730215011
105625,45729,60730215011
105625,45730,60730215011
105625,45752,60730083663
105625,45753,60730083663
105625,45754,60730083663
105625,45772,60730083371
105625,45773,60730083371
105625,45774,60730083371
105625,45775,60730083371
105625,45776,60730083371
105625,45777,60730083371
105625,45797,60730170182
105625,45798,60730170182
105625,45799,60730170182
105625,45800,60730170182
105625,45801,60730170182
105625,45802,60730170182
105625,45803,60730170182
105625,45804,60730170394
105625,45805,60730170394
105625,45806,60730170393
105625,45807,60730170393
105625,45808,60730170393
105625,45809,60730170393
105625,45810,60730170395
105626,45700,60730083271
105626,45701,60730083271
