y_tile,x_tile,CBG Code
105671,60536,481130096072
105671,60537,481130096072
105671,60538,481130096071
105671,60539,481130096071
105671,60540,481130096071
105671,60541,481130096071
105671,60542,481130096071
105671,60543,481130096092
105671,60544,481130096092
105671,60545,481130096092
105671,60546,481130096092
105671,60547,481130096092
105671,60548,481130096092
105671,60549,481130096092
105671,60556,481130135002
105671,60557,481130135002
105671,60558,481130135002
105671,60559,481130135002
105671,60560,481130135002
105671,60561,481130135002
105671,60562,481130135002
105671,60563,481130135001
105671,60564,481130135001
105671,60565,481130135001
105671,60566,481130135001
105671,60567,481130135001
105671,60568,481130135001
105671,60569,481130135001
105671,60570,481130135001
105671,60571,481130134001
105671,60572,481130134001
105671,60573,481130134001
105671,60574,481130134001
105671,60575,481130134001
105671,60576,481130134001
105671,60577,481130134001
105671,60578,481130134001
105671,60579,481130134001
105671,60580,481130134001
105671,60581,481130133001
105671,60582,481130133001
105671,60583,481130133001
105671,60584,481130133001
105671,60585,481130133001
105671,60586,481130133001
105671,60587,481130133001
105671,60594,481130131012
105671,60595,481130131012
105671,60596,481130131012
105671,60597,481130131012
105671,60598,481130131012
105671,60599,481130131012
105671,60600,481130131012
105671,60607,481130078052
105671,60608,481130078052
105671,60609,481130078052
105671,60610,481130078052
105671,60611,481130078052
105671,60612,481130078052
105671,60613,481130078052
105671,60631,481130078101
105671,60632,481130078101
105671,60633,481130078101
105671,60634,481130078101
105672,60489,481130099002
105672,60490,481130099002
105672,60491,481130099002
105672,60492,481130099002
105672,60493,481130099002
105672,60494,481130099002
105672,60495,481130099002
105672,60496,481130099002
105672,60532,481130096072
105672,60533,481130096072
105672,60534,481130096072
105672,60535,481130096072
105672,60536,481130096072
105672,60537,481130096072
105672,60538,481130096071
105672,60539,481130096071
105672,60540,481130096071
105672,60541,481130096071
105672,60542,481130096071
105672,60556,481130135002
105672,60557,481130135002
105672,60558,481130135002
105672,60559,481130135002
105672,60560,481130135002
105672,60561,481130135002
105672,60563,481130135001
105672,60564,481130135001
105672,60565,481130135001
105672,60566,481130135001
105672,60607,481130078052
105672,60608,481130078052
105672,60609,481130078052
105672,60610,481130078052
105672,60611,481130078052
105672,60612,481130078052
105672,60622,481130078102
105672,60623,481130078102
105672,60624,481130078102
105672,60625,481130078102
105672,60626,481130078102
105672,60627,481130078102
105672,60630,481130078101
105672,60631,481130078101
105672,60632,481130078101
105672,60633,481130078101
105672,60634,481130078101
105672,60635,481130078101
105672,60636,481130078101
105672,60767,481130181331
105672,60768,481130181331
105672,60769,481130181331
105672,60770,481130181331
105672,60771,481130181331
105672,60772,481130181331
105672,60773,481130181331
105672,60774,481130181331
105673,60491,481130099002
105673,60492,481130099002
105673,60493,481130099002
105673,60494,481130099002
105673,60532,481130096072
105673,60533,481130096072
105673,60538,481130096071
105673,60539,481130096071
105673,60540,481130096071
105673,60541,481130096071
105673,60542,481130096071
105673,60622,481130078102
105673,60623,481130078102
105673,60624,481130078102
105673,60625,481130078102
105673,60626,481130078102
105673,60627,481130078102
105673,60628,481130078102
105673,60630,481130078101
105673,60631,481130078101
105673,60632,481130078101
105673,60767,481130181331
105673,60768,481130181331
105673,60769,481130181331
105673,60770,481130181331
105673,60771,481130181331
105673,60772,481130181331
105673,60773,481130181331
105673,60774,481130181331
105674,60607,481130078231
105674,60616,481130078053
105674,60617,481130078053
105674,60618,481130078053
105674,60619,481130078053
105674,60620,481130078053
105674,60621,481130078053
105674,60622,481130078102
105674,60623,481130078102
105674,60624,481130078102
105674,60625,481130078102
105674,60626,481130078102
105674,60627,481130078102
105674,60628,481130078102
105674,60769,481130181331
105674,60770,481130181331
105674,60771,481130181331
105674,60772,481130181331
105675,60607,481130078231
105675,60608,481130078231
105675,60616,481130078053
105675,60617,481130078053
105675,60618,481130078053
105675,60619,481130078053
105675,60620,481130078053
105676,60543,481130096091
105676,60544,481130096091
105676,60545,481130096091
105676,60546,481130096091
105676,60547,481130096091
105676,60548,481130096091
105676,60549,481130096091
105676,60550,481130096091
105676,60551,481130096091
105676,60552,481130096091
105676,60553,481130096091
105676,60554,481130096091
105676,60555,481130096091
105676,60581,481130133002
105676,60607,481130078231
105676,60608,481130078231
105676,60615,481130078053
105676,60616,481130078053
105676,60617,481130078053
105676,60618,481130078053
105676,60619,481130078053
105676,60620,481130078053
105676,60621,481130078121
105677,60543,481130096091
105677,60544,481130096091
105677,60545,481130096091
105677,60546,481130096091
105677,60547,481130096091
105677,60548,481130096091
105677,60549,481130096091
105677,60582,481130133002
105677,60583,481130133002
105677,60584,481130133002
105677,60585,481130133002
105677,60586,481130133002
105677,60587,481130133002
105677,60588,481130133002
105677,60589,481130133002
105677,60590,481130133002
105677,60591,481130133002
105677,60592,481130133002
105677,60602,481130131011
105677,60603,481130131011
105677,60604,481130131011
105677,60605,481130131011
105677,60606,481130131011
105677,60607,481130078231
105677,60608,481130078231
105677,60609,481130078231
105677,60615,481130078053
105677,60616,481130078053
105677,60617,481130078053
105677,60620,481130078121
105677,60621,481130078121
105677,60622,481130078121
105677,60631,481130078251
105677,60632,481130078251
105677,60633,481130078251
105677,60634,481130078251
105677,60635,481130078251
105677,60636,481130078251
105678,60582,481130133002
105678,60583,481130133002
105678,60584,481130133002
105678,60585,481130133002
105678,60586,481130133002
105678,60587,481130133002
105678,60588,481130133002
105678,60589,481130133002
105678,60594,481130131011
105678,60595,481130131011
105678,60596,481130131011
105678,60597,481130131011
105678,60598,481130131011
105678,60599,481130131011
105678,60600,481130131011
105678,60601,481130131011
105678,60602,481130131011
105678,60603,481130131011
105678,60604,481130131011
105678,60605,481130131011
105678,60606,481130131011
105678,60607,481130078231
105678,60608,481130078231
105678,60609,481130078231
105678,60610,481130078231
105678,60620,481130078121
105678,60621,481130078121
105678,60622,481130078121
105678,60623,481130078121
105678,60624,481130078121
105678,60625,481130078121
105678,60626,481130078121
105678,60627,481130078121
