y_tile,x_tile,CBG Code
108155,61725,482012506021
108155,61726,482012506021
108155,61727,482012506021
108155,61728,482012506021
108155,61729,482012506021
108155,61730,482012506021
108155,61731,482012506021
108155,61732,482012506021
108156,61716,482012506021
108156,61717,482012506021
108157,61456,482015543013
108157,61457,482015543013
108157,61458,482015543013
108157,61459,482015543013
108157,61460,482015543013
108157,61461,482015543013
108157,61462,482015543013
108157,61463,482015543013
108157,61464,482015543013
108157,61465,482015543013
108157,61466,482015543013
108157,61467,482015543013
108157,61468,482015543013
108157,61469,482015543013
108157,61470,482015543013
108157,61471,482015543013
108157,61472,482015543013
108157,61473,482015543013
108157,61598,482012407063
108158,61458,482015543013
108158,61459,482015543013
108158,61598,482012407063
108158,61599,482012407063
108158,61600,482012407063
108158,61601,482012407063
108158,61602,482012407063
108159,61601,482012407063
108159,61602,482012407063
108160,61601,482012407063
108160,61602,482012407063
108160,61603,482012407063
108160,61604,482012407063
108160,61605,482012407063
108160,61606,482012407063
108161,61597,482012407063
108161,61598,482012407063
108161,61599,482012407063
108161,61600,482012407063
108165,61797,482012520032
108165,61798,482012520032
108165,61799,482012520032
108166,61796,482012520032
108166,61797,482012520032
108166,61798,482012520032
108166,61799,482012520032
108166,61811,482012519033
108166,61812,482012519033
108166,61813,482012519033
108166,61814,482012519033
108167,61372,482015544051
108167,61373,482015544051
108167,61374,482015544051
108167,61375,482015544051
108167,61376,482015544051
108167,61377,482015544051
108167,61795,482012520032
108167,61796,482012520032
108167,61797,482012520032
108167,61798,482012520032
108167,61799,482012520032
108167,61805,482012519033
108167,61806,482012519033
108168,61372,482015544051
108168,61373,482015544051
108168,61374,482015544051
108168,61375,482015544051
108168,61376,482015544051
108168,61377,482015544051
108168,61378,482015544051
108168,61379,482015544051
108168,61380,482015544051
108168,61381,482015544051
108168,61382,482015544051
108168,61794,482012520032
108168,61795,482012520032
108168,61796,482012520032
108168,61797,482012520032
108168,61798,482012520032
108168,61799,482012520032
108168,61804,482012519033
108168,61805,482012519033
108168,61806,482012519033
108168,61808,482012519033
108169,61373,482015544051
108169,61374,482015544051
108169,61375,482015544051
108169,61680,482012415011
108169,61681,482012415011
108169,61682,482012415011
108169,61683,482012415011
108169,61684,482012415011
108169,61685,482012415011
108169,61686,482012415011
108169,61687,482012415011
108169,61688,482012415011
108169,61689,482012415011
108169,61690,482012415011
108169,61691,482012415011
108169,61692,482012415011
108169,61791,482012520032
108169,61792,482012520032
108169,61804,482012519033
108169,61805,482012519033
108169,61806,482012519033
108169,61807,482012519033
108169,61808,482012519033
108169,61809,482012519033
108170,61680,482012415011
108170,61681,482012415011
108170,61682,482012415011
108170,61683,482012415011
108170,61684,482012415011
108170,61685,482012415011
108170,61686,482012415011
108170,61803,482012519033
108170,61804,482012519033
108170,61805,482012519033
108170,61806,482012519033
108171,61370,482015430073
108171,61371,482015430073
108171,61372,482015430073
108172,61371,482015430073
108172,61372,482015430073
108172,61373,482015430073
108172,61374,482015430073
108173,61371,482015430073
108173,61372,482015430073
108173,61373,482015430073
108173,61374,482015430073
108173,61375,482015430073
108173,61376,482015430073
108173,61404,482015544093
108173,61405,482015544093
108173,61406,482015544093
108174,61371,482015430073
108174,61372,482015430073
108174,61373,482015430073
108174,61374,482015430073
108174,61375,482015430073
108174,61376,482015430073
108174,61377,482015430073
108174,61401,482015544093
108174,61402,482015544093
108174,61403,482015544093
108174,61404,482015544093
108174,61405,482015544093
108174,61406,482015544093
108174,61516,482015514003
108174,61517,482015514003
108174,61650,482012415032
108174,61651,482012415032
108174,61652,482012415032
108174,61653,482012415032
108174,61654,482012415032
108174,61655,482012415032
108174,61656,482012415032
108174,61657,482012415032
108174,61658,482012415032
108174,61659,482012415032
108174,61660,482012415032
108174,61661,482012415032
108174,61662,482012415032
108174,61663,482012415032
108174,61664,482012415032
108174,61665,482012415032
108174,61666,482012415032
108174,61667,482012415032
108174,61668,482012415032
108174,61669,482012415032
108175,61398,482015544093
108175,61399,482015544093
108175,61400,482015544093
108175,61401,482015544093
108175,61402,482015544093
108175,61403,482015544093
108175,61404,482015544093
108175,61405,482015544093
108175,61406,482015544093
108175,61515,482015514003
108175,61516,482015514003
108176,61395,482015544093
108176,61396,482015544093
108176,61513,482015514003
108176,61514,482015514003
108176,61515,482015514003
108176,61516,482015514003
108177,61511,482015514003
108177,61512,482015514003
108177,61516,482015514003
108178,61510,482015514003
108178,61511,482015514003
108178,61516,482015514003
108182,61771,482012520012
108183,61577,482015502022
108183,61618,482012404004
108183,61619,482012404004
108183,61620,482012404004
108183,61621,482012404004
108183,61622,482012404004
108183,61623,482012404004
