y_tile,x_tile
104436,44780
104436,44781
104436,44782
104436,44783
104436,44784
104436,44785
104436,44786
104436,44787
104436,44788
104436,44789
104436,44790
104436,44791
104436,44792
104436,44793
104436,44794
104436,44795
104436,44796
104436,44797
104436,44798
104436,44799
104436,44800
104436,44801
104436,44802
104436,44803
104436,44804
104436,44805
104436,44806
104436,44807
104436,44808
104436,44809
104436,44810
104436,44811
104436,44812
104436,44813
104436,44814
104436,44815
104436,44816
104436,44817
104436,44818
104436,44819
104436,44820
104436,44821
104436,44822
104436,44823
104436,44824
104436,44825
104436,44826
104436,44827
104436,44828
104436,44829
104436,44830
104436,44831
104436,44832
104436,44833
104436,44834
104436,44835
104436,44836
104436,44837
104436,44838
104436,44839
104436,44840
104436,44841
104436,44842
104436,44843
104436,44844
104436,44845
104436,44846
104436,44847
104436,44848
104436,44849
104436,44850
104436,44851
104436,44852
104436,44853
104436,44854
104436,44855
104436,44856
104436,44857
104436,44858
104437,44761
104437,44762
104437,44763
104437,44764
104437,44765
104437,44766
104437,44767
104437,44768
104437,44769
104437,44770
104437,44771
104437,44772
104437,44773
104437,44774
104437,44775
104437,44776
104437,44777
104437,44778
104437,44779
104437,44780
104437,44781
104437,44782
104437,44783
104437,44784
104437,44785
104437,44786
104437,44787
104437,44788
104437,44789
104437,44790
104437,44791
104437,44792
104437,44793
104437,44794
104437,44795
104437,44796
104437,44797
104437,44798
104437,44799
104437,44800
104437,44801
104437,44802
104437,44803
104437,44804
104437,44805
104437,44806
104437,44807
104437,44808
104437,44809
104437,44810
104437,44811
104437,44812
104437,44813
104437,44814
104437,44815
104437,44816
104437,44817
104437,44818
104437,44819
104437,44820
104437,44821
104437,44822
104437,44823
104437,44824
104437,44825
104437,44826
104437,44827
104437,44828
104437,44829
104437,44830
104437,44831
104437,44832
104437,44833
104437,44834
104437,44835
104437,44836
104437,44837
104437,44838
104437,44839
104437,44840
104437,44841
104437,44842
104437,44843
104437,44844
104437,44845
104437,44846
104437,44847
104437,44848
104437,44849
104437,44850
104437,44851
104437,44852
104437,44853
104437,44854
104437,44855
104437,44856
104437,44857
104437,44858
104438,44760
104438,44761
104438,44762
104438,44763
104438,44764
104438,44765
104438,44766
104438,44767
104438,44768
104438,44769
104438,44770
104438,44771
104438,44772
104438,44773
104438,44774
104438,44775
104438,44776
104438,44777
104438,44778
104438,44779
104438,44780
104438,44781
104438,44782
104438,44783
104438,44784
104438,44785
104438,44786
104438,44787
104438,44788
104438,44789
104438,44790
104438,44791
104438,44792
104438,44793
104438,44794
104438,44795
104438,44796
104438,44797
104438,44798
104438,44799
104438,44800
104438,44801
104438,44802
104438,44803
104438,44804
104438,44805
104438,44806
104438,44807
104438,44808
104438,44809
104438,44810
104438,44811
104438,44812
104438,44813
104438,44814
104438,44815
104438,44816
104438,44817
104438,44818
104438,44819
104438,44820
104438,44821
104438,44822
104438,44823
104438,44824
104438,44825
104438,44826
104438,44827
104438,44828
104438,44829
104438,44830
104438,44831
104438,44832
104438,44833
104438,44834
104438,44835
104438,44836
104438,44837
104438,44838
104438,44839
104438,44840
104438,44841
104438,44842
104438,44843
104438,44844
104438,44845
104438,44846
104438,44847
104438,44848
104438,44849
104438,44850
104438,44851
104438,44852
104438,44853
104438,44854
104438,44855
104438,44856
104438,44857
104438,44858
104439,44749
104439,44750
104439,44751
104439,44752
104439,44759
104439,44760
104439,44761
104439,44762
104439,44763
104439,44764
