City Name,CBG Code,Year,Median Household Income,Population Above Poverty,Population Below Poverty,Population With A Ratio Of Income To Poverty Level Below 0.5,Population With A Ratio Of Income To Poverty Level Between 0.5 And 0.99
Phoenix city,40131125102,2021,80977,1324,13,13,0
Phoenix city,40131125121,2021,59091,427,77,77,0
Phoenix city,40131125141,2021,58838,1864,510,200,310
Phoenix city,40131125142,2021,84253,2179,52,41,11
Phoenix city,40131126011,2021,25156,660,668,207,461
Phoenix city,40131126012,2021,37500,1648,1028,232,796
Phoenix city,40131126021,2021,54318,1765,644,69,575
Phoenix city,40131126022,2021,39042,2002,478,191,287
Phoenix city,40131126023,2021,50455,991,430,304,126
Phoenix city,40131126024,2021,31743,1040,1293,257,1036
Phoenix city,40131127001,2021,63967,1736,596,227,369
Phoenix city,40131127002,2021,47761,1101,710,366,344
Phoenix city,40131127003,2021,42332,1876,442,95,347
Phoenix city,40131127004,2021,49833,391,134,13,121
Phoenix city,40131129001,2021,74107,812,267,22,245
Phoenix city,40131129002,2021,60476,720,89,10,79
Phoenix city,40131129003,2021,37151,1063,247,214,33
Phoenix city,40131129004,2021,29470,879,663,346,317
Phoenix city,40131130001,2021,65250,1506,265,118,147
Phoenix city,40131130002,2021,56860,885,119,112,7
Phoenix city,40131131001,2021,40185,641,511,252,259
Phoenix city,40131131002,2021,56250,1175,627,482,145
Phoenix city,40131132011,2021,39983,1081,467,73,394
Phoenix city,40131132012,2021,52083,674,315,14,301
Phoenix city,40131132021,2021,38906,663,325,94,231
Phoenix city,40131132022,2021,41053,561,373,131,242
Phoenix city,40131135021,2021,40410,2079,1019,123,896
Phoenix city,40131136011,2021,39497,1891,732,248,484
Phoenix city,40131136021,2021,31843,1503,571,13,558
Phoenix city,40131136022,2021,64926,1788,483,126,357
Phoenix city,40131139001,2021,12434,27,62,10,52
Phoenix city,40131140001,2021,17288,445,124,87,37
Phoenix city,40131141001,2021,43750,711,252,146,106
Phoenix city,40131142001,2021,30781,599,264,198,66
Phoenix city,40131143011,2021,45123,471,351,242,109
Phoenix city,40131143021,2021,27063,654,480,108,372
Phoenix city,40131143022,2021,25581,926,720,286,434
Phoenix city,40131144011,2021,40347,1098,573,292,281
Phoenix city,40131144021,2021,34351,557,224,110,114
Phoenix city,40131144022,2021,56375,891,228,102,126
Phoenix city,40131145001,2021,39563,1305,268,206,62
Phoenix city,40131145002,2021,29938,590,295,191,104
Phoenix city,40131145003,2021,44563,1155,373,49,324
Phoenix city,40131146001,2021,37667,1121,354,193,161
Phoenix city,40131148001,2021,36800,1065,436,84,352
Phoenix city,40131148002,2021,53125,838,354,101,253
Phoenix city,40131149001,2021,21563,993,994,426,568
Phoenix city,40131149002,2021,33488,397,191,101,90
Phoenix city,40131152002,2021,53409,1640,280,170,110
Phoenix city,40131152003,2021,54583,872,424,131,293
Phoenix city,40131153001,2021,33611,1123,568,220,348
Phoenix city,40131153002,2021,26201,656,508,213,295
Phoenix city,40131154001,2021,41375,452,294,136,158
Phoenix city,40131154002,2021,55583,836,219,167,52
Phoenix city,40131155001,2021,43065,1500,469,301,168
Phoenix city,40131155002,2021,39497,1576,461,269,192
Phoenix city,40131156001,2021,62386,1698,101,0,101
Phoenix city,40131157001,2021,69808,1772,83,83,0
Phoenix city,40131157002,2021,61938,1868,207,60,147
Phoenix city,40131157003,2021,71737,2142,218,177,41
Phoenix city,40131158011,2021,32929,1979,760,94,666
Phoenix city,40131158012,2021,40078,933,360,117,243
Phoenix city,40131158021,2021,76667,1489,320,202,118
Phoenix city,40131158022,2021,44429,1486,330,64,266
Phoenix city,40131159001,2021,43399,1754,414,128,286
Phoenix city,40131159002,2021,56506,1575,463,191,272
Phoenix city,40131160002,2021,22465,1205,393,95,298
Phoenix city,40131160003,2021,90913,1052,195,153,42
Phoenix city,40131161001,2021,13004,1066,881,261,620
Phoenix city,40131161002,2021,56316,1476,428,136,292
Phoenix city,40131161003,2021,48917,469,83,64,19
Phoenix city,40131162021,2021,64432,1298,93,41,52
Phoenix city,40131162022,2021,56086,1494,169,115,54
Phoenix city,40131162023,2021,83424,757,112,112,0
Phoenix city,40131162024,2021,87652,972,85,13,72
Phoenix city,40131162031,2021,77652,805,143,0,143
Phoenix city,40131162032,2021,52821,2737,113,75,38
Phoenix city,40131162033,2021,88517,1618,856,735,121
Phoenix city,40131162041,2021,77619,1333,603,105,498
Phoenix city,40131162042,2021,51629,807,383,62,321
Phoenix city,40131162043,2021,66638,994,241,16,225
Phoenix city,40131162051,2021,56065,1033,96,73,23
Phoenix city,40131162052,2021,67115,995,87,8,79
Phoenix city,40131162053,2021,46250,1482,259,105,154
Phoenix city,40131163001,2021,40250,1566,231,85,146
Phoenix city,40131163002,2021,81500,2015,759,365,394
Phoenix city,40131163003,2021,94422,1688,235,11,224
Phoenix city,40131164001,2021,74444,1510,1072,296,776
Phoenix city,40131164003,2021,71667,1275,101,31,70
Phoenix city,40131165001,2021,55037,2003,336,100,236
Phoenix city,40131165002,2021,57432,1404,174,88,86
Phoenix city,40131166051,2021,126341,603,0,0,0
Phoenix city,40131166052,2021,84571,2313,111,23,88
Phoenix city,40131166061,2021,52520,1180,1034,424,610
Phoenix city,40131166062,2021,52394,1586,191,134,57
Phoenix city,40131166063,2021,86932,1884,314,234,80
Phoenix city,40131166071,2021,84440,2210,410,12,398
Phoenix city,40131166101,2021,107008,2594,108,83,25
Phoenix city,40131166102,2021,102574,1928,719,94,625
Phoenix city,40131166111,2021,114539,2113,96,96,0
Phoenix city,40131166112,2021,84625,1583,247,166,81
Phoenix city,40131166121,2021,98750,2372,556,61,495
Phoenix city,40131166122,2021,113316,1296,0,0,0
Phoenix city,40131166123,2021,81852,2347,111,0,111
Phoenix city,40131167031,2021,116641,2161,131,106,25
Phoenix city,40131167032,2021,85104,1660,210,64,146
Phoenix city,40131167071,2021,96236,1840,21,21,0
Phoenix city,40131167072,2021,133125,1191,19,19,0
Phoenix city,40131167081,2021,97969,1774,51,27,24
Phoenix city,40131167082,2021,58068,727,20,0,20
Phoenix city,40131167083,2021,45990,1111,26,26,0
Phoenix city,40131167084,2021,90497,1158,37,33,4
Phoenix city,40131167091,2021,72143,1176,759,323,436
Phoenix city,40131167092,2021,59607,658,5,2,3
Phoenix city,40131167101,2021,157500,1928,19,18,1
Phoenix city,40131167102,2021,118750,1575,145,19,126
Phoenix city,40131167103,2021,90568,1344,598,567,31
Phoenix city,40131167111,2021,64712,621,36,27,9
Phoenix city,40131167112,2021,67399,1378,160,160,0
Phoenix city,40131167121,2021,74538,2233,129,94,35
Phoenix city,40131167122,2021,80703,1484,84,84,0
Phoenix city,40131167123,2021,92969,2773,140,2,138
Phoenix city,40131167133,2021,114695,1072,21,21,0
Phoenix city,40131167134,2021,123000,1394,92,64,28
Phoenix city,40131167135,2021,160361,1292,127,127,0
Phoenix city,40131167141,2021,104286,1405,89,32,57
Phoenix city,40131167142,2021,89526,1927,20,0,20
Phoenix city,40131167151,2021,110263,1038,54,54,0
Phoenix city,40131167152,2021,78984,590,47,20,27
Phoenix city,40131167171,2021,50903,1289,297,105,192
Phoenix city,40131167172,2021,51719,1020,613,7,606
Phoenix city,40131167181,2021,72656,1440,67,27,40
Phoenix city,40131167191,2021,128993,2183,52,11,41
Phoenix city,40131167192,2021,63864,1177,0,0,0
Phoenix city,40131167193,2021,147866,2029,106,0,106
Phoenix city,40131167194,2021,107669,1454,100,99,1
Phoenix city,40131167201,2021,87589,1602,13,13,0
Phoenix city,40131167202,2021,66765,573,339,263,76
Phoenix city,40131167203,2021,84516,1492,63,0,63
Phoenix city,40131167211,2021,122724,1860,89,89,0
Phoenix city,40131167212,2021,102176,1742,9,9,0
Phoenix city,40131167251,2021,85139,1113,36,0,36
Phoenix city,40131167252,2021,34650,558,146,146,0
Phoenix city,40131167253,2021,240833,956,26,0,26
Phoenix city,40131167254,2021,76424,2380,23,9,14
Phoenix city,40131167271,2021,122826,1138,41,7,34
Phoenix city,40131167272,2021,128750,1309,63,38,25
Phoenix city,40131167281,2021,131000,1615,36,19,17
Phoenix city,40131167282,2021,168154,2732,28,28,0
Phoenix city,40131167283,2021,250000,875,0,0,0
Phoenix city,40131167291,2021,114250,622,0,0,0
Phoenix city,40131167292,2021,151702,1940,108,38,70
Phoenix city,40131167293,2021,191359,948,139,27,112
Phoenix city,40131167301,2021,129000,1588,21,21,0
Phoenix city,40131167311,2021,121762,1830,78,42,36
Phoenix city,40131167312,2021,180478,1247,0,0,0
Phoenix city,40131167321,2021,47552,1160,349,102,247
Phoenix city,40131167322,2021,65375,1060,324,313,11
Phoenix city,40131169001,2021,44375,1598,834,501,333
Phoenix city,40131170001,2021,49455,1567,106,64,42
Phoenix city,40131170003,2021,42656,1636,469,161,308
Phoenix city,40131171001,2021,61546,1445,322,164,158
Phoenix city,40131171002,2021,76699,797,108,45,63
Phoenix city,40131173001,2021,31534,372,458,220,238
Phoenix city,40131173002,2021,15365,232,505,269,236
Phoenix city,40132173003,2021,93636,946,108,0,108
Phoenix city,40136106001,2021,180900,179,0,0,0
Phoenix city,40136106002,2021,96607,2403,0,0,0
Phoenix city,40136106003,2021,114783,1570,13,12,1
Phoenix city,40136106004,2021,87933,1543,54,12,42
Phoenix city,40136108001,2021,118100,2862,138,138,0
Phoenix city,40136114001,2021,115833,1685,59,28,31
Phoenix city,40136114002,2021,130481,1687,0,0,0
Phoenix city,40136114003,2021,145707,2442,14,13,1
Phoenix city,40136115001,2021,158226,1388,0,0,0
Phoenix city,40136115002,2021,115486,1506,0,0,0
Phoenix city,40136115003,2021,137276,1950,87,87,0
Phoenix city,40136116001,2021,130750,1050,13,0,13
Phoenix city,40136116002,2021,162350,1754,38,9,29
Phoenix city,40136117001,2021,191250,1540,326,310,16
Phoenix city,40136117002,2021,64842,1260,66,47,19
Phoenix city,40136117003,2021,108012,2043,102,78,24
Phoenix city,40136117004,2021,113938,1246,46,0,46
Phoenix city,40136118001,2021,102026,2556,169,114,55
Phoenix city,40136118002,2021,106250,1492,0,0,0
Phoenix city,40136118003,2021,83732,916,43,0,43
Phoenix city,40136118004,2021,102254,1715,6,6,0
Phoenix city,40136119001,2021,152560,1269,22,6,16
Phoenix city,40136119002,2021,113553,1497,183,6,177
Phoenix city,40136120001,2021,171250,1526,5,0,5
Phoenix city,40136122001,2021,109974,2978,24,11,13
Phoenix city,40136125001,2021,132917,1496,40,12,28
Phoenix city,40136125002,2021,130833,1618,60,12,48
Phoenix city,40136125003,2021,102241,824,29,29,0
Phoenix city,40136126001,2021,96250,1248,25,9,16
Phoenix city,40136126002,2021,91458,1013,39,39,0
Phoenix city,40136127001,2021,100197,1123,8,4,4
Phoenix city,40136127002,2021,127417,1054,66,21,45
Phoenix city,40136128001,2021,102656,1998,262,129,133
Phoenix city,40136129001,2021,119583,1030,18,6,12
Phoenix city,40136129002,2021,114196,1508,16,10,6
Phoenix city,40136130001,2021,125893,2369,98,68,30
Phoenix city,40136130002,2021,193231,1398,25,16,9
Phoenix city,40136133001,2021,182917,2058,105,14,91
Phoenix city,40136133001,2021,182917,2058,105,14,91
Phoenix city,40136133002,2021,130469,1620,31,31,0
Phoenix city,40136133003,2021,108981,1269,13,0,13
Phoenix city,40136133004,2021,92292,1186,54,7,47
Phoenix city,40136133005,2021,120048,872,9,0,9
Phoenix city,40136143001,2021,155855,986,12,0,12
Phoenix city,40136143001,2021,155855,986,12,0,12
Phoenix city,40136144001,2021,51583,1344,261,77,184
Phoenix city,40136144002,2021,80859,999,94,42,52
Phoenix city,40136144003,2021,41898,1023,275,246,29
Phoenix city,40136145001,2021,54167,937,55,47,8
Phoenix city,40136145002,2021,46488,969,190,142,48
Phoenix city,40136145004,2021,108640,1618,26,26,0
Phoenix city,40136147001,2021,43355,1051,461,223,238
Phoenix city,40136147002,2021,46250,1534,305,159,146
Phoenix city,40136148001,2021,52457,1182,342,316,26
Phoenix city,40136148002,2021,57969,1366,88,36,52
Phoenix city,40136148003,2021,54352,1026,117,87,30
Phoenix city,40136149001,2021,133026,1185,6,5,1
Phoenix city,40136149002,2021,115194,1653,61,61,0
Phoenix city,40136149003,2021,52813,719,145,21,124
Phoenix city,40136151001,2021,121731,1465,14,0,14
Phoenix city,40136151002,2021,149444,3023,0,0,0
Phoenix city,40136161001,2021,73375,1658,229,111,118
Phoenix city,40136161002,2021,67500,666,42,18,24
Phoenix city,40136161003,2021,64444,1014,116,67,49
Phoenix city,40136162001,2021,91250,1757,208,193,15
Phoenix city,40136162002,2021,83813,1425,68,52,16
Phoenix city,40136163001,2021,85779,1871,108,70,38
Phoenix city,40136164001,2021,48273,1374,34,34,0
Phoenix city,40136164003,2021,107679,1945,191,191,0
Phoenix city,40136164004,2021,92500,929,0,0,0
Phoenix city,40136164005,2021,82417,738,65,65,0
Phoenix city,40136165001,2021,53750,817,59,27,32
Phoenix city,40136165002,2021,56771,677,367,242,125
Phoenix city,40136165003,2021,89695,1361,236,98,138
Phoenix city,40136166001,2021,66765,2343,27,2,25
Phoenix city,40136166002,2021,71642,1620,21,13,8
Phoenix city,40136166003,2021,54861,696,257,238,19
Phoenix city,40136166004,2021,73672,1058,155,14,141
Phoenix city,40136167001,2021,80403,2548,99,27,72
Phoenix city,40136167002,2021,91069,913,137,55,82
Phoenix city,40136167003,2021,79509,1529,15,15,0
Phoenix city,40136168001,2021,75900,1484,168,164,4
Phoenix city,40136168002,2021,117900,1176,0,0,0
Phoenix city,40136168003,2021,80263,1405,364,153,211
Phoenix city,40136168004,2021,69402,1055,19,6,13
Phoenix city,40136169001,2021,70556,676,45,45,0
Phoenix city,40136169002,2021,73971,1362,91,66,25
Phoenix city,40136169003,2021,72520,1770,20,11,9
Phoenix city,40136171001,2021,101136,1238,112,14,98
Phoenix city,40136171002,2021,112308,958,11,11,0
Phoenix city,40136172001,2021,102198,1512,0,0,0
Phoenix city,40136172002,2021,126125,1048,14,2,12
Phoenix city,40136173001,2021,96210,1461,242,74,168
Phoenix city,40136173002,2021,69444,532,10,10,0
Phoenix city,40136173003,2021,98958,702,6,0,6
Phoenix city,40136181001,2021,75000,1623,50,15,35
Phoenix city,40136181002,2021,84500,1265,37,12,25
Phoenix city,40136181003,2021,81218,1042,28,10,18
Phoenix city,40136182001,2021,76958,1758,385,247,138
Phoenix city,40136182002,2021,60152,1610,226,122,104
Phoenix city,40136183001,2021,76250,1119,32,30,2
Phoenix city,40136183002,2021,87115,1515,273,52,221
Phoenix city,40136184001,2021,50896,1063,875,290,585
Phoenix city,40136184002,2021,50568,1373,534,235,299
Phoenix city,40136185001,2021,80313,1502,37,10,27
Phoenix city,40136185002,2021,42933,1417,146,32,114
Phoenix city,40136185003,2021,49858,1078,148,107,41
Phoenix city,40136186001,2021,67804,1999,40,32,8
Phoenix city,40136186002,2021,47821,728,108,70,38
Phoenix city,40136186003,2021,74107,1864,128,81,47
Phoenix city,40136187001,2021,98250,1291,221,19,202
Phoenix city,40136187002,2021,66641,1275,123,22,101
Phoenix city,40136188001,2021,38750,1006,147,61,86
Phoenix city,40136188002,2021,37689,844,336,241,95
Phoenix city,40136188003,2021,42299,1415,156,133,23
Phoenix city,40136188004,2021,30468,1042,236,14,222
Phoenix city,40136189001,2021,69500,1133,226,133,93
Phoenix city,40136189002,2021,43643,1176,150,150,0
Phoenix city,40136189003,2021,107061,696,101,0,101
Phoenix city,40136189004,2021,111207,1283,60,0,60
Phoenix city,40136189005,2021,70262,1458,155,38,117
Phoenix city,40136190001,2021,62969,515,37,29,8
Phoenix city,40136190002,2021,103942,989,168,37,131
Phoenix city,40136190003,2021,41683,937,192,0,192
Phoenix city,40136191001,2021,42399,1378,425,220,205
Phoenix city,40136191002,2021,43894,1369,130,31,99
Phoenix city,40136192001,2021,48424,2268,818,399,419
Phoenix city,40136192002,2021,57971,1050,297,69,228
Phoenix city,40136192003,2021,42177,969,46,0,46
Phoenix city,40136193001,2021,66167,1306,257,185,72
Phoenix city,40136193002,2021,59653,705,208,94,114
Phoenix city,40136193003,2021,46089,1943,678,168,510
Phoenix city,40136194001,2021,72022,1752,199,157,42
Phoenix city,40136194002,2021,70515,1984,131,131,0
Phoenix city,40136194003,2021,79087,1097,25,3,22
Phoenix city,40136195001,2021,80577,1012,67,43,24
Phoenix city,40136195002,2021,59973,2519,10,10,0
Phoenix city,40136195003,2021,47857,1658,240,68,172
Phoenix city,40136197001,2021,117125,1198,25,2,23
Phoenix city,40136197002,2021,86652,1079,190,61,129
Phoenix city,40136198001,2021,102101,1610,44,44,0
Phoenix city,40136198002,2021,58011,1536,20,0,20
Phoenix city,40136198003,2021,95572,1480,0,0,0
Phoenix city,40136199001,2021,231250,1355,71,30,41
Phoenix city,40136199002,2021,120639,1936,0,0,0
Phoenix city,40136199003,2021,130699,1468,60,60,0
Phoenix city,40136199004,2021,149856,1308,17,10,7
Los Angeles city,60371011101,2021,63242,1488,142,65,77
Los Angeles city,60371011102,2021,56250,1143,276,160,116
Los Angeles city,60371011103,2021,99567,739,18,9,9
Los Angeles city,60371011221,2021,120833,2392,185,170,15
Los Angeles city,60371011222,2021,90536,1564,75,0,75
Los Angeles city,60371012201,2021,55781,1099,184,55,129
Los Angeles city,60371012202,2021,59647,1834,466,65,401
Los Angeles city,60371013001,2021,100781,1031,23,23,0
Los Angeles city,60371013002,2021,111804,943,25,25,0
Los Angeles city,60371013003,2021,101424,1048,35,35,0
Los Angeles city,60371013004,2021,127031,714,207,185,22
Los Angeles city,60371014001,2021,55703,802,37,0,37
Los Angeles city,60371014002,2021,96484,1080,155,88,67
Los Angeles city,60371014003,2021,66500,1233,49,37,12
Los Angeles city,60371021031,2021,65481,1647,120,32,88
Los Angeles city,60371021041,2021,92165,2811,183,124,59
Los Angeles city,60371021042,2021,83958,690,86,43,43
Los Angeles city,60371021051,2021,84821,741,7,0,7
Los Angeles city,60371021052,2021,83250,845,81,47,34
Los Angeles city,60371021071,2021,97083,2201,186,153,33
Los Angeles city,60371031011,2021,121818,1337,47,33,14
Los Angeles city,60371031012,2021,117292,1077,20,7,13
Los Angeles city,60371031021,2021,61042,861,31,0,31
Los Angeles city,60371031022,2021,75074,552,57,57,0
Los Angeles city,60371031023,2021,88792,1283,91,91,0
Los Angeles city,60371031024,2021,73229,823,112,10,102
Los Angeles city,60371031025,2021,61296,867,15,6,9
Los Angeles city,60371033001,2021,128942,1628,84,21,63
Los Angeles city,60371033002,2021,130962,2048,77,40,37
Los Angeles city,60371041031,2021,110469,1900,20,2,18
Los Angeles city,60371041032,2021,100568,2044,160,111,49
Los Angeles city,60371041051,2021,97623,1396,102,87,15
Los Angeles city,60371041052,2021,31789,1591,1359,778,581
Los Angeles city,60371041081,2021,53162,1571,464,274,190
Los Angeles city,60371041082,2021,49554,1637,277,47,230
Los Angeles city,60371041083,2021,128462,1144,45,13,32
Los Angeles city,60371041241,2021,37443,1194,262,65,197
Los Angeles city,60371041242,2021,84567,1728,73,48,25
Los Angeles city,60371042011,2021,78750,1291,110,21,89
Los Angeles city,60371042012,2021,86625,1902,118,36,82
Los Angeles city,60371042013,2021,87946,945,184,33,151
Los Angeles city,60371042031,2021,55417,2412,407,261,146
Los Angeles city,60371042032,2021,57974,1739,596,117,479
Los Angeles city,60371042041,2021,38750,1104,209,104,105
Los Angeles city,60371042042,2021,85673,1858,239,67,172
Los Angeles city,60371043101,2021,97984,1892,149,109,40
Los Angeles city,60371043102,2021,58641,1245,110,15,95
Los Angeles city,60371043103,2021,86563,1271,175,0,175
Los Angeles city,60371044011,2021,67813,1134,367,211,156
Los Angeles city,60371044012,2021,66354,1238,327,145,182
Los Angeles city,60371044031,2021,86648,1304,316,108,208
Los Angeles city,60371044032,2021,57750,929,119,6,113
Los Angeles city,60371044041,2021,73750,1619,140,11,129
Los Angeles city,60371044042,2021,61111,1167,469,204,265
Los Angeles city,60371045001,2021,59643,1020,595,188,407
Los Angeles city,60371045002,2021,81983,1197,275,222,53
Los Angeles city,60371046101,2021,56667,1264,263,124,139
